chiSquare info:
巨资 1.00502512563
点击数 1.00502512563
pay 1.00502512563
per 1.00502512563
click 1.00502512563
交易量 1.00502512563
Ballmer 1.00502512563
财政年度 1.00502512563
斥资 1.00502512563
六月份 1.00502512563
闵成 1.00502512563
Station 1.00502512563
Modem 1.00502512563
生产商 1.00502512563
开发周期 1.00502512563
生产成本 1.00502512563
Carolina 1.00502512563
Milanesi 1.00502512563
码分址 1.00502512563
可延长 1.00502512563
手机电池 1.00502512563
最新版 1.00502512563
Symbian 1.00502512563
葛雅丽 1.00502512563
领导人 1.00502512563
重要性 1.00502512563
现代化 1.00502512563
与会代表 1.00502512563
私人企业 1.00502512563
宽带 1.00502512563
外资 1.00502512563
同台 1.00502512563
税收 1.00502512563
领先地位 1.00502512563
紧跟 1.00502512563
能量消耗 1.00502512563
巧妙 1.00502512563
近几周来 1.00502512563
历史记录 1.00502512563
平坦 1.00502512563
时代华纳公司 1.00502512563
有线电视 1.00502512563
出版业务 1.00502512563
时代华纳集团 1.00502512563
CNN 1.00502512563
电影频道 1.00502512563
HBO 1.00502512563
非正常 1.00502512563
有线 1.00502512563
数字视频 1.00502512563
数字电话 1.00502512563
等为 1.00502512563
流失 1.00502512563
塑造成 1.00502512563
难于 1.00502512563
二月份 1.00502512563
航行 1.00502512563
电信公司 1.00502512563
买回 1.00502512563
发行股票 1.00502512563
了调 1.00502512563
高后 1.00502512563
Jacob 1.00502512563
超低 1.00502512563
移动装置 1.00502512563
高速数据 1.00502512563
半导体芯片 1.00502512563
受调 1.00502512563
硅谷 1.00502512563
Wild 1.00502512563
Thing 1.00502512563
通配符 1.00502512563
实用性 1.00502512563
DOS 1.00502512563
影星 1.00502512563
州长 1.00502512563
阿诺德 1.00502512563
施瓦辛格 1.00502512563
Arnold 1.00502512563
Schwarzenegger 1.00502512563
普通人 1.00502512563
文本框 1.00502512563
ar 1.00502512563
sc 1.00502512563
配对 1.00502512563
键盘输入 1.00502512563
英文单词 1.00502512563
费时间 1.00502512563
铁森 1.00502512563
打字 1.00502512563
索引 1.00502512563
权重 1.00502512563
字符 1.00502512563
何时 1.00502512563
部署 1.00502512563
国际标准 1.00502512563
ISO 1.00502512563
国际电工委员会 1.00502512563
IEC 1.00502512563
投票 1.00502512563
文档 1.00502512563
OpenDocument 1.00502512563
列为 1.00502512563
文件格式 1.00502512563
迈出 1.00502512563
全票 1.00502512563
开源 1.00502512563
OpenOffice 1.00502512563
org 1.00502512563
StarOffice 1.00502512563
Workplace 1.00502512563
XML 1.00502512563
设置障碍 1.00502512563
官西蒙 1.00502512563
浦斯 1.00502512563
下拌 1.00502512563
互操作性 1.00502512563
乔森 1.00502512563
马图 1.00502512563
受限于 1.00502512563
Austin 1.00502512563
World 1.00502512563
Congress 1.00502512563
Technology 1.00502512563
Hector 1.00502512563
Ruiz 1.00502512563
Green 1.00502512563
Grid 1.00502512563
接纳 1.00502512563
Opteron 1.00502512563
赢利性 1.00502512563
能源消耗 1.00502512563
耗电量 1.00502512563
能耗 1.00502512563
发热量 1.00502512563
参数 1.00502512563
功耗 1.00502512563
牵头 1.00502512563
非凡 1.00502512563
胆识 1.00502512563
远见 1.00502512563
价格低廉 1.00502512563
Internet 1.00502512563
开发新 1.00502512563
计算技术 1.00502512563
Otellini 1.00502512563
Discover 1.00502512563
最新消息 1.00502512563
台下 1.00502512563
演讲时 1.00502512563
赶在 1.00502512563
总想 1.00502512563
有所突破 1.00502512563
接见 1.00502512563
Donny 1.00502512563
Deutsch 1.00502512563
访谈 1.00502512563
用人不当 1.00502512563
高度评价 1.00502512563
寻宝 1.00502512563
太过分 1.00502512563
急剧 1.00502512563
布莱克 1.00502512563
欧文 1.00502512563
着重指出 1.00502512563
Messenger 1.00502512563
网络工具 1.00502512563
转化 1.00502512563
Originals 1.00502512563
新举措 1.00502512563
Reveille 1.00502512563
beta 1.00502512563
装置 1.00502512563
地盘 1.00502512563
敲击 1.00502512563
Rishad 1.00502512563
Tobaccowala 1.00502512563
不服输 1.00502512563
文件共享 1.00502512563
BitTorrent 1.00502512563
发行 1.00502512563
据信 1.00502512563
iTunes 1.00502512563
Ashwin 1.00502512563
Navin 1.00502512563
网络应用 1.00502512563
坏名声 1.00502512563
辩驳 1.00502512563
非但 1.00502512563
正版 1.00502512563
传输速度 1.00502512563
分解 1.00502512563
重新组合 1.00502512563
哈利波 1.00502512563
特和 1.00502512563
火焰杯 1.00502512563
Harry 1.00502512563
Potter 1.00502512563
and 1.00502512563
Goblet 1.00502512563
of 1.00502512563
Fire 1.00502512563
新娘 1.00502512563
Corpse 1.00502512563
Bride 1.00502512563
PlayStation3 1.00502512563
登场 1.00502512563
蹒跚 1.00502512563
殃及 1.00502512563
头号 1.00502512563
游戏软件 1.00502512563
开发商 1.00502512563
EA 1.00502512563
PlayStation 1.00502512563
任天堂 1.00502512563
Wii 1.00502512563
附带 1.00502512563
E61 1.00502512563
交付 1.00502512563
面市 1.00502512563
Pekka 1.00502512563
Isosomppi 1.00502512563
交付给 1.00502512563
E60 1.00502512563
四月份 1.00502512563
摄像头 1.00502512563
E70 1.00502512563
五月份 1.00502512563
旗舰 1.00502512563
手机软件 1.00502512563
iSuppli 1.00502512563
发货量 1.00502512563
三星电子 1.00502512563
摩托罗拉公司 1.00502512563
了受 1.00502512563
季节 1.00502512563
三星公司 1.00502512563
全球排名 1.00502512563
前六 1.00502512563
零售价 1.00502512563
ASP 1.00502512563
爱立信 1.00502512563
LG 1.00502512563
高附加值 1.00502512563
谷物 1.00502512563
刘林 1.00502512563
考古工作者 1.00502512563
西安市 1.00502512563
临潼区 1.00502512563
西汉 1.00502512563
墓葬群 1.00502512563
釉陶 1.00502512563
粮仓 1.00502512563
西汉时期 1.00502512563
粮食 1.00502512563
文物局 1.00502512563
考古 1.00502512563
晚期 1.00502512563
汉代 1.00502512563
盗墓贼 1.00502512563
光顾 1.00502512563
完好 1.00502512563
随葬 1.00502512563
陶器 1.00502512563
银灰色 1.00502512563
形似 1.00502512563
米粒 1.00502512563
植物 1.00502512563
碳化物 1.00502512563
铁一局 1.00502512563
勘探 1.00502512563
短期内 1.00502512563
ROW 1.00502512563
推动力 1.00502512563
照相机 1.00502512563
供应 1.00502512563
较差 1.00502512563
半内 1.00502512563
悄悄的 1.00502512563
迄今 1.00502512563
西雅图 1.00502512563
时报 1.00502512563
生机勃勃 1.00502512563
悄悄地 1.00502512563
预言 1.00502512563
预想 1.00502512563
重金 1.00502512563
千方百计 1.00502512563
蚕食 1.00502512563
局限于 1.00502512563
受众 1.00502512563
轰炸 1.00502512563
Opera 1.00502512563
便利 1.00502512563
Mini 1.00502512563
可使 1.00502512563
并用 1.00502512563
当新 1.00502512563
跳离 1.00502512563
激活 1.00502512563
Optera 1.00502512563
探测 1.00502512563
简化 1.00502512563
指令集 1.00502512563
非洲 1.00502512563
中东地区 1.00502512563
普及率 1.00502512563
非常低 1.00502512563
Timo 1.00502512563
Toikkanen 1.00502512563
非洲地区 1.00502512563
低成本 1.00502512563
国家税收 1.00502512563
二手手机 1.00502512563
业务部 1.00502512563
摩尔 1.00502512563
Moore 1.00502512563
外挂 1.00502512563
HD 1.00502512563
圣诞节 1.00502512563
侠盗 1.00502512563
飞车 1.00502512563
服务化 1.00502512563
翻一番 1.00502512563
牺牲 1.00502512563
大吃一惊 1.00502512563
透明性 1.00502512563
Web 1.00502512563
同步 1.00502512563
框架 1.00502512563
彼特 1.00502512563
台湾省 1.00502512563
迈进 1.00502512563
庞然 1.00502512563
读完 1.00502512563
search 1.00502512563
写成 1.00502512563
连线 1.00502512563
完去 1.00502512563
douban 1.00502512563
laobai 1.00502512563
三月份 1.00502512563
触网 1.00502512563
纵深感 1.00502512563
判断能力 1.00502512563
经验值 1.00502512563
好书 1.00502512563
妖怪 1.00502512563
短短 1.00502512563
赖以 1.00502512563
adwords 1.00502512563
发明 1.00502512563
goto 1.00502512563
书上 1.00502512563
原话 1.00502512563
排列 1.00502512563
相关性 1.00502512563
美圆 1.00502512563
顶端 1.00502512563
抽成 1.00502512563
叫绝 1.00502512563
新闻界 1.00502512563
作恶 1.00502512563
更少 1.00502512563
苹果派 1.00502512563
网景 1.00502512563
派系 1.00502512563
消弭 1.00502512563
负作用 1.00502512563
开会讨论 1.00502512563
大空 1.00502512563
包罗 1.00502512563
布克 1.00502512563
海特 1.00502512563
一言以蔽之 1.00502512563
妄自尊大 1.00502512563
意味 1.00502512563
佩奇 1.00502512563
行善 1.00502512563
好得多 1.00502512563
曲子 1.00502512563
再加 1.00502512563
很酷 1.00502512563
哈哈 1.00502512563
人工智能 1.00502512563
端倪 1.00502512563
一定量 1.00502512563
模拟出 1.00502512563
思维习惯 1.00502512563
狂妄自大 1.00502512563
布林 1.00502512563
法西斯 1.00502512563
巴特利 1.00502512563
十分相似 1.00502512563
跌到 1.00502512563
财务管理 1.00502512563
走下 1.00502512563
神坛 1.00502512563
值得尊敬 1.00502512563
fans 1.00502512563
gtalk 1.00502512563
gmail 1.00502512563
blog 1.00502512563
和酷 1.00502512563
生产力 1.00502512563
诠释 1.00502512563
社会学 1.00502512563
转化成 1.00502512563
Blog 1.00502512563
他山石 1.00502512563
和字 1.00502512563
预装 1.00502512563
易用 1.00502512563
WIndows 1.00502512563
充分认识 1.00502512563
Strategic 1.00502512563
Account 1.00502512563
Summit 1.00502512563
罕见 1.00502512563
很棒 1.00502512563
诚惶诚恐 1.00502512563
刚刚开始 1.00502512563
探宝 1.00502512563
业余 1.00502512563
再次出现 1.00502512563
井喷 1.00502512563
增长势头 1.00502512563
杀入 1.00502512563
其自 1.00502512563
新近 1.00502512563
新品 1.00502512563
平易近人 1.00502512563
密切相关 1.00502512563
中旬 1.00502512563
硬碰硬 1.00502512563
会战 1.00502512563
人情味 1.00502512563
卖点 1.00502512563
高精尖 1.00502512563
贴近 1.00502512563
大容量 1.00502512563
视听 1.00502512563
i921 1.00502512563
QVGA 1.00502512563
显示屏 1.00502512563
环绕 1.00502512563
音效 1.00502512563
音频芯片 1.00502512563
充分考虑 1.00502512563
摒除 1.00502512563
花哨 1.00502512563
女性手机 1.00502512563
灵慧 1.00502512563
淑写 1.00502512563
V528 1.00502512563
精致 1.00502512563
小巧 1.00502512563
滑盖 1.00502512563
同类产品 1.00502512563
少见 1.00502512563
手写 1.00502512563
百花齐放 1.00502512563
赠送 1.00502512563
体验式 1.00502512563
风景 1.00502512563
独好 1.00502512563
宣言 1.00502512563
新款手机 1.00502512563
人带 1.00502512563
畅游 1.00502512563
Disney 1.00502512563
乐园 1.00502512563
结缘 1.00502512563
娱乐节目 1.00502512563
何炅 1.00502512563
倾情 1.00502512563
大使 1.00502512563
冲击 1.00502512563
巅峰 1.00502512563
为期不远 1.00502512563
利普斯 1.00502512563
Win32 1.00502512563
Polipos 1.00502512563
P2P 1.00502512563
可执行文件 1.00502512563
EPO 1.00502512563
反病毒 1.00502512563
查杀 1.00502512563
瑞星 1.00502512563
彻底清除 1.00502512563
WIN9X 1.00502512563
NT 1.00502512563
原文件 1.00502512563
自带 1.00502512563
多态 1.00502512563
变形 1.00502512563
病毒体 1.00502512563
杀毒软件 1.00502512563
查出 1.00502512563
非正规 1.00502512563
开启 1.00502512563
实时监控程序 1.00502512563
瑞星杀毒软件 1.00502512563
下载版 1.00502512563
http 1.00502512563
online 1.00502512563
rising 1.00502512563
在线杀毒 1.00502512563
张煦 1.00502512563
大象 1.00502512563
轻盈 1.00502512563
跳舞 1.00502512563
伊士曼柯达公司 1.00502512563
诀别 1.00502512563
田耕 1.00502512563
要出 1.00502512563
悬而未决 1.00502512563
尝到了 1.00502512563
甜头 1.00502512563
地铁 1.00502512563
性骚扰 1.00502512563
美国黑人 1.00502512563
民权运动 1.00502512563
罗莎 1.00502512563
帕克斯 1.00502512563
相提并论 1.00502512563
拍下 1.00502512563
色狼 1.00502512563
谷妍 1.00502512563
曼哈顿 1.00502512563
刑事法庭 1.00502512563
受审 1.00502512563
餐馆老板 1.00502512563
丹尼尔 1.00502512563
霍伊特 1.00502512563
猥亵罪 1.00502512563
判处 1.00502512563
监外 1.00502512563
察看 1.00502512563
勒令 1.00502512563
服刑 1.00502512563
心理治疗 1.00502512563
搭乘 1.00502512563
不怀好意 1.00502512563
裤子 1.00502512563
自慰 1.00502512563
起初 1.00502512563
坐立不安 1.00502512563
回过 1.00502512563
包里 1.00502512563
掏出 1.00502512563
抢拍 1.00502512563
贴在 1.00502512563
顿时 1.00502512563
头版 1.00502512563
拘捕 1.00502512563
惯犯 1.00502512563
公共场所 1.00502512563
犯下 1.00502512563
犯罪 1.00502512563
供认不讳 1.00502512563
判决 1.00502512563
暴露狂 1.00502512563
声援 1.00502512563
支持者 1.00502512563
劳伦 1.00502512563
史碧丝 1.00502512563
隔离 1.00502512563
公共汽车 1.00502512563
让座 1.00502512563
掀开 1.00502512563
序幕 1.00502512563
肃然起敬 1.00502512563
宣判 1.00502512563
高举 1.00502512563
标语牌 1.00502512563
示威游行 1.00502512563
迫于 1.00502512563
舆论压力 1.00502512563
时说 1.00502512563
所作所为 1.00502512563
冒犯 1.00502512563
深表歉意 1.00502512563
呐喊 1.00502512563
鼓舞 1.00502512563
启发 1.00502512563
创立 1.00502512563
张贴 1.00502512563
性侵犯 1.00502512563
发泄 1.00502512563
莎娜 1.00502512563
手握 1.00502512563
生殖器 1.00502512563
正对着 1.00502512563
窗口 1.00502512563
烦死人 1.00502512563
配有 1.00502512563
文字说明 1.00502512563
创办者 1.00502512563
地称 1.00502512563
街头 1.00502512563
界定 1.00502512563
分站 1.00502512563
评论家 1.00502512563
充分体现 1.00502512563
警惕性 1.00502512563
觉醒 1.00502512563
个人隐私 1.00502512563
秩序 1.00502512563
滥用 1.00502512563
不端 1.00502512563
乔治 1.00502512563
华盛顿大学 1.00502512563
索洛夫 1.00502512563
盒子 1.00502512563
Meg 1.00502512563
Whitman 1.00502512563
许诺 1.00502512563
eweek 1.00502512563
增长率 1.00502512563
股票价格 1.00502512563
这三项 1.00502512563
Safa 1.00502512563
Rashtchy 1.00502512563
上个星期 1.00502512563
它时 1.00502512563
抵消 1.00502512563
年增长率 1.00502512563
Matt 1.00502512563
Bannick 1.00502512563
日益严重 1.00502512563
立足点 1.00502512563
特别是在 1.00502512563
安全漏洞 1.00502512563
攻击者 1.00502512563
月度 1.00502512563
有害 1.00502512563
网络蠕虫 1.00502512563
计算机网络 1.00502512563
收发 1.00502512563
阻击 1.00502512563
软件产品 1.00502512563
恶意软件 1.00502512563
microsoft 1.00502512563
security 1.00502512563
webwire 1.00502512563
出更 1.00502512563
产品开发 1.00502512563
使用寿命 1.00502512563
Sanjay 1.00502512563
Jha 1.00502512563
更轻 1.00502512563
低效率 1.00502512563
双处理器 1.00502512563
迫切需要 1.00502512563
多功能 1.00502512563
双内核 1.00502512563
ARM11 1.00502512563
ARM9 1.00502512563
中新 1.00502512563
板卡 1.00502512563
包和 1.00502512563
接口 1.00502512563
改为 1.00502512563
经纪人 1.00502512563
地地 1.00502512563
团体 1.00502512563
极为重要 1.00502512563
季报 1.00502512563
缩减 1.00502512563
日晚 1.00502512563
精简 1.00502512563
责权 1.00502512563
同期 1.00502512563
美国通用 1.00502512563
会计准则 1.00502512563
GAAP 1.00502512563
有所增加 1.00502512563
季节性 1.00502512563
相符 1.00502512563
超额完成 1.00502512563
现金流 1.00502512563
生产性 1.00502512563
行政性 1.00502512563
CAO 1.00502512563
解散 1.00502512563
白嘉 1.00502512563
Charles 1.00502512563
Brown 1.00502512563
邓迈 1.00502512563
Daniel 1.00502512563
Meek 1.00502512563
KOS 1.00502512563
Barrentine 1.00502512563
声誉卓著 1.00502512563
遍布 1.00502512563
分销 1.00502512563
满意度 1.00502512563
无以 1.00502512563
匹敌 1.00502512563
前三名 1.00502512563
天极 1.00502512563
Chinabyte 1.00502512563
定论 1.00502512563
携手 1.00502512563
内容摘要 1.00502512563
Nasdaq 1.00502512563
QCOM 1.00502512563
基站 1.00502512563
功能丰富 1.00502512563
调试 1.00502512563
创新性 1.00502512563
广阔 1.00502512563
可望 1.00502512563
Orange 1.00502512563
两千人 1.00502512563
详细信息 1.00502512563
降到 1.00502512563
不断创新 1.00502512563
执行长 1.00502512563
吉尔巴特 1.00502512563
桑吉 1.00502512563
阿华加 1.00502512563
法国电信 1.00502512563
Wanadoo 1.00502512563
埃里克 1.00502512563
宇航 1.00502512563
架设 1.00502512563
GSM 1.00502512563
EDGE 1.00502512563
军火商 1.00502512563
BAE 1.00502512563
SM 1.00502512563
GPRS 1.00502512563
网络设备 1.00502512563
软交换 1.00502512563
MSC 1.00502512563
分组 1.00502512563
核心网 1.00502512563
无线电 1.00502512563
NetAct 1.00502512563
配备 1.00502512563
美国政府 1.00502512563
实体 1.00502512563
约翰逊 1.00502512563
截止 1.00502512563
全资 1.00502512563
开展业务 1.00502512563
Optus 1.00502512563
小幅 1.00502512563
波兰 1.00502512563
Comverse 1.00502512563
